XigN
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
MVP PK,5POWER, 16, 7,d2,19,13,+6,1.33,Won
MVP PK,TYLOO, 20, 22,mrg,28,30,-2,0.97,Lost
MVP PK,TYLOO, 7, 16,inf,12,16,-4,0.87,Lost
MVP PK,ViCi, 16, 14,ovp,24,18,+6,1.37,Won
MVP PK,ViCi, 16, 11,inf,20,19,+1,1.20,Won
MVP PK,Lucid Dream, 5, 16,nuke,16,18,-2,1.01,Lost
MVP PK,Lucid Dream, 10, 16,mrg,18,16,+2,1.09,Lost
MVP PK,ex-Storm Riders, 16, 5,inf,18,9,+9,1.51,Won
MVP PK,ex-Storm Riders, 16, 2,ovp,20,9,+11,1.85,Won
MVP PK,Alpha Red, 19, 17,mrg,21,24,-3,0.94,Won
MVP PK,Alpha Red, 16, 3,inf,19,9,+10,1.54,Won
MVP PK,BOOT-d[S], 16, 5,nuke,22,12,+10,1.59,Won
MVP PK,BOOT-d[S], 16, 4,d2,24,10,+14,1.79,Won
MVP PK,Signify, 16, 11,trn,25,17,+8,1.44,Won
MVP PK,Alpha Red, 16, 9,trn,24,13,+11,1.64,Won
MVP PK,5POWER, 16, 6,inf,22,13,+9,1.42,Won
MVP PK,5POWER, 12, 16,ovp,20,22,-2,1.17,Won
MVP PK,5POWER, 16, 14,mrg,21,20,+1,1.09,Won
MVP PK,Ignis, 16, 2,inf,19,8,+11,1.77,Won
MVP PK,Aster, 16, 13,inf,20,18,+2,1.13,Won
MVP PK,Absolute, 16, 5,inf,18,8,+10,1.48,Won
MVP PK,Absolute, 16, 8,ovp,23,12,+11,1.59,Won
MVP PK,Storm Rider, 16, 6,trn,11,11,0,1.05,Won
MVP PK,2990, 16, 3,nuke,19,8,+11,1.79,Won
MVP PK,2990, 16, 10,mrg,27,13,+14,1.60,Won
MVP PK,IM11, 16, 3,inf,22,7,+15,1.95,Won
MVP PK,IM11, 16, 5,mrg,15,11,+4,1.21,Won
MVP PK,BOOT-d[S], 13, 16,mrg,27,21,+6,1.28,Lost
MVP PK,BOOT-d[S], 14, 16,inf,28,20,+8,1.35,Lost
MVP PK,ViCi, 8, 16,trn,17,19,-2,1.07,Lost
MVP PK,ViCi, 12, 16,mrg,19,23,-4,0.75,Lost
MVP PK,Grayhound, 8, 16,d2,16,19,-3,0.79,Lost
MVP PK,Grayhound, 8, 16,cch,12,19,-7,0.72,Lost
MVP PK,Grayhound, 16, 9,nuke,18,15,+3,1.17,Lost
MVP PK,GOSU, 16, 5,nuke,23,14,+9,1.85,Won
MVP PK,GOSU, 16, 14,mrg,32,22,+10,1.44,Won
MVP PK,Beyond, 16, 8,mrg,24,15,+9,1.47,Won
MVP PK,CyberZen, 10, 16,mrg,20,18,+2,1.10,Lost
MVP PK,CyberZen, 6, 16,inf,15,17,-2,0.84,Lost
MVP PK,CyberZen, 16, 14,d2,30,23,+7,1.34,Lost
MVP PK,EHOME, 11, 16,nuke,14,20,-6,0.74,Lost
MVP PK,EHOME, 17, 19,d2,22,22,0,1.12,Lost
MVP PK,EHOME, 16, 3,inf,23,12,+11,1.83,Lost
MVP PK,Flash, 16, 6,inf,20,14,+6,1.38,Won
MVP PK,Flash, 16, 10,cch,17,15,+2,1.02,Won
MVP PK,TNC, 16, 5,trn,22,10,+12,1.68,Won
MVP PK,TNC, 16, 9,nuke,23,14,+9,1.45,Won
MVP PK,BOOT-d[S], 16, 7,inf,26,14,+12,1.59,Won
MVP PK,BTRG.IMBA, 16, 8,d2,13,16,-3,0.90,Won
All Star A,All Star B, 16, 14,cch,23,21,+2,1.09,Won
MVP PK,5POWER, 16, 14,inf,17,20,-3,0.91,Won
MVP PK,5POWER, 16, 10,mrg,19,18,+1,1.17,Won
MVP PK,pro100, 16, 4,inf,22,12,+10,Nil,Nil
MVP PK,pro100, 6, 16,cch,16,19,-3,Nil,Nil
MVP PK,Heroic, 4, 16,d2,11,15,-4,0.66,Lost
MVP PK,Kinguin, 10, 16,trn,15,19,-4,0.96,Lost
MVP PK,Kinguin, 12, 16,nuke,21,21,0,1.07,Lost
MVP PK,GOSU, 16, 8,nuke,14,15,-1,0.96,Won
MVP PK,GOSU, 16, 13,inf,16,16,0,0.89,Won
MVP PK,GOSU, 16, 4,d2,21,8,+13,1.77,Won
MVP PK,GOSU, 16, 5,trn,17,14,+3,1.16,Won
MVP PK,Storm Rider, 16, 8,trn,26,13,+13,1.79,Won
MVP PK,Storm Rider, 10, 16,inf,14,20,-6,0.84,Won
MVP PK,Storm Rider, 16, 6,mrg,22,11,+11,1.40,Won
MVP PK,YoungPower, 16, 6,mrg,21,9,+12,1.67,Won
MVP PK,YoungPower, 16, 5,cch,15,6,+9,1.48,Won
MVP PK,NRG, 8, 16,inf,17,21,-4,0.96,Lost
MVP PK,NRG, 9, 16,trn,11,19,-8,0.74,Lost
MVP PK,NRG, 16, 11,d2,19,18,+1,1.15,Lost
MVP PK,Astralis, 8, 16,nuke,15,20,-5,0.91,Lost
MVP PK,5POWER, 16, 4,inf,18,9,+9,1.49,Won
MVP PK,5POWER, 16, 9,cch,26,14,+12,1.62,Won
MVP PK,CyberZen, 8, 16,d2,9,21,-12,0.59,Lost
MVP PK,CyberZen, 16, 14,inf,32,20,+12,1.51,Lost
MVP PK,CyberZen, 14, 16,cch,22,20,+2,1.02,Lost
MVP PK,NASR, 16, 10,trn,18,17,+1,1.08,Won
MVP PK,NASR, 16, 1,nuke,14,9,+5,1.20,Won
MVP PK,Flash, 16, 8,cch,25,16,+9,1.62,Won
MVP PK,Flash, 16, 9,mrg,20,18,+2,1.29,Won
MVP PK,Flash, 14, 16,d2,22,17,+5,1.10,Won
MVP PK,TNC, 16, 0,inf,16,3,+13,1.72,Won
MVP PK,TNC, 16, 8,d2,19,13,+6,1.32,Won
MVP PK,FrostFire, 16, 10,mrg,25,15,+10,1.54,Won
MVP PK,Revolution, 16, 3,nuke,27,11,+16,2.13,Won
MVP PK,ViCi, 16, 19,cch,24,24,0,1.05,Lost
MVP PK,ViCi, 8, 16,inf,21,14,+7,1.15,Lost
MVP PK,ViCi, 16, 8,d2,28,9,+19,2.01,Lost
MVP PK,BOOT-d[S], 16, 7,nuke,32,17,+15,2.00,Won
MVP PK,BOOT-d[S], 16, 7,mrg,15,15,0,1.05,Won
MVP PK,OpTic India, 22, 20,inf,33,27,+6,1.20,Won
MVP PK,OpTic India, 16, 7,nuke,17,13,+4,1.14,Won
MVP PK,Ignis, 16, 5,d2,20,10,+10,1.42,Won
MVP PK,GOSU, 16, 2,nuke,11,10,+1,1.26,Won
