s1mple
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
Natus Vincere,FaZe, 16, 13,trn,24,16,+8,1.19,Won
Natus Vincere,FaZe, 12, 16,mrg,19,20,-1,1.01,Won
Natus Vincere,mousesports, 9, 16,d2,16,17,-1,1.04,Lost
Natus Vincere,mousesports, 11, 16,nuke,21,17,+4,1.12,Lost
Natus Vincere,OG, 16, 13,d2,28,17,+11,1.43,Won
Natus Vincere,OG, 16, 12,ovp,26,15,+11,1.54,Won
Natus Vincere,OG, 7, 16,inf,21,17,+4,1.26,Won
Natus Vincere,Astralis, 16, 8,trn,20,16,+4,1.17,Won
Natus Vincere,Astralis, 16, 10,d2,21,12,+9,1.37,Won
Natus Vincere,Astralis, 5, 16,inf,16,15,+1,1.12,Won
Natus Vincere,fnatic, 16, 11,d2,23,15,+8,1.31,Won
Natus Vincere,fnatic, 16, 10,ovp,22,11,+11,1.46,Won
Natus Vincere,Complexity, 16, 12,nuke,29,19,+10,1.55,Won
Natus Vincere,Complexity, 16, 8,d2,23,11,+12,1.66,Won
Natus Vincere,Complexity, 14, 16,inf,18,18,0,0.99,Won
Natus Vincere,forZe, 16, 13,nuke,24,19,+5,1.16,Won
Natus Vincere,forZe, 19, 17,trn,24,25,-1,1.06,Won
Natus Vincere,forZe, 12, 16,inf,19,17,+2,1.10,Won
Natus Vincere,BIG, 20, 22,d2,54,23,+31,1.91,Lost
Natus Vincere,BIG, 7, 16,nuke,27,13,+14,1.60,Lost
Natus Vincere,North, 10, 16,d2,19,17,+2,1.10,Lost
Natus Vincere,North, 10, 16,nuke,21,16,+5,1.12,Lost
Natus Vincere,G2, 16, 2,mrg,14,2,+12,1.57,Won
Natus Vincere,G2, 16, 13,d2,26,19,+7,1.35,Won
Natus Vincere,G2, 16, 4,nuke,19,8,+11,1.73,Won
Natus Vincere,Astralis, 16, 5,nuke,18,11,+7,1.52,Won
Natus Vincere,Astralis, 16, 5,d2,25,11,+14,2.09,Won
Natus Vincere,Liquid, 16, 13,mrg,23,18,+5,1.24,Won
Natus Vincere,Liquid, 16, 11,d2,24,15,+9,1.33,Won
Natus Vincere,FaZe, 16, 14,inf,21,18,+3,1.17,Won
Natus Vincere,FaZe, 16, 6,d2,20,11,+9,1.70,Won
Natus Vincere,FaZe, 8, 16,nuke,8,20,-12,0.57,Won
Natus Vincere,NiP, 16, 10,trn,20,14,+6,1.19,Won
Natus Vincere,NiP, 16, 3,mrg,26,6,+20,2.07,Won
Natus Vincere,fnatic, 12, 16,mrg,25,20,+5,1.24,Lost
Natus Vincere,fnatic, 16, 14,inf,30,16,+14,1.53,Lost
Natus Vincere,fnatic, 7, 16,d2,15,17,-2,1.07,Lost
Natus Vincere,FaZe, 16, 10,ovp,17,13,+4,1.18,Won
Natus Vincere,FaZe, 16, 14,d2,21,15,+6,1.17,Won
Natus Vincere,FaZe, 9, 16,nuke,19,18,+1,1.11,Won
Natus Vincere,Complexity, 16, 9,mrg,26,14,+12,1.56,Won
Natus Vincere,Complexity, 16, 10,trn,21,12,+9,1.34,Won
Natus Vincere,Vitality, 16, 6,d2,23,12,+11,1.59,Won
Natus Vincere,Vitality, 16, 12,inf,14,16,-2,1.02,Won
Natus Vincere,Astralis, 16, 14,inf,30,16,+14,1.48,Won
Natus Vincere,Astralis, 16, 9,nuke,26,11,+15,1.66,Won
Natus Vincere,Astralis, 6, 16,trn,18,15,+3,1.26,Won
Natus Vincere,Vitality, 9, 16,d2,19,15,+4,1.22,Lost
Natus Vincere,Vitality, 12, 16,inf,22,16,+6,1.25,Lost
Natus Vincere,mousesports, 9, 16,nuke,16,20,-4,0.82,Lost
Natus Vincere,mousesports, 16, 11,trn,30,13,+17,1.72,Lost
Natus Vincere,mousesports, 8, 16,inf,18,14,+4,1.09,Lost
Natus Vincere,mousesports, 14, 16,d2,19,22,-3,0.97,Lost
Natus Vincere,GODSENT, 16, 13,trn,31,13,+18,1.64,Won
Natus Vincere,GODSENT, 16, 7,ovp,22,11,+11,1.39,Won
Natus Vincere,OG, 16, 8,mrg,18,15,+3,1.11,Won
Natus Vincere,OG, 16, 6,d2,21,11,+10,1.44,Won
Natus Vincere,GODSENT, 16, 13,trn,20,20,0,1.04,Won
Natus Vincere,GODSENT, 12, 16,d2,14,19,-5,0.74,Won
Natus Vincere,GODSENT, 16, 7,nuke,18,12,+6,1.25,Won
Natus Vincere,Evil Geniuses, 14, 16,d2,22,20,+2,1.07,Lost
Natus Vincere,Evil Geniuses, 10, 16,mrg,16,18,-2,0.94,Lost
Natus Vincere,Heroic, 16, 9,inf,21,13,+8,1.42,Won
Natus Vincere,Heroic, 16, 6,trn,24,10,+14,1.80,Won
Natus Vincere,Heroic, 9, 16,nuke,20,16,+4,1.11,Won
Natus Vincere,Vitality, 3, 16,nuke,4,17,-13,0.30,Lost
Natus Vincere,Vitality, 3, 16,inf,9,16,-7,0.67,Lost
Natus Vincere,Vitality, 16, 4,d2,20,7,+13,1.49,Lost
Natus Vincere,Heroic, 16, 5,nuke,16,8,+8,1.44,Won
Natus Vincere,Heroic, 16, 8,inf,20,12,+8,1.44,Won
Natus Vincere,fnatic, 6, 16,ovp,15,15,0,1.03,Lost
Natus Vincere,fnatic, 11, 16,nuke,23,18,+5,1.34,Lost
Natus Vincere,fnatic, 16, 14,inf,24,18,+6,1.27,Lost
Natus Vincere,Evil Geniuses, 16, 11,nuke,26,15,+11,1.40,Won
Natus Vincere,Evil Geniuses, 16, 5,d2,17,8,+9,1.57,Won
Natus Vincere,Evil Geniuses, 12, 16,mrg,28,12,+16,1.55,Won
Natus Vincere,MIBR, 16, 4,d2,20,9,+11,1.50,Won
Natus Vincere,MIBR, 16, 9,trn,20,13,+7,1.21,Won
Natus Vincere,TYLOO, 16, 6,d2,24,9,+15,1.78,Won
Natus Vincere,NiP, 16, 10,nuke,33,17,+16,1.68,Won
Natus Vincere,Astralis, 15, 15,nuke,32,23,+9,1.49,Tied
Natus Vincere,Cloud9, 15, 15,trn,32,20,+12,1.54,Tied
Natus Vincere,FaZe, 9, 16,nuke,24,21,+3,1.15,Lost
Natus Vincere,Liquid, 16, 14,d2,20,21,-1,1.09,Won
Natus Vincere,Heroic, 11, 16,nuke,23,17,+6,1.28,Lost
Natus Vincere,Heroic, 14, 16,trn,25,20,+5,1.33,Lost
