dizzyLife
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
Chiefs,SYF, 8, 16,nuke,8,18,-10,0.45,Won
Chiefs,SYF, 16, 4,inf,14,6,+8,1.50,Won
Chiefs,Ground Zero, 19, 17,mrg,22,22,0,0.94,Won
Chiefs,Ground Zero, 16, 9,inf,19,9,+10,1.52,Won
Chiefs,Dynasty, 16, 6,trn,20,13,+7,1.36,Won
Chiefs,Dynasty, 16, 4,inf,27,10,+17,1.81,Won
Chiefs,madlikewizards, 16, 4,mrg,16,10,+6,1.57,Won
Chiefs,Rise and Grind, 16, 5,nuke,23,7,+16,1.85,Won
Chiefs,Legacy, 16, 13,ovp,17,20,-3,0.87,Won
Chiefs,Legacy, 16, 10,cch,16,16,0,1.08,Won
Chiefs,Legacy, 16, 11,inf,16,11,+5,1.22,Won
Chiefs,AVANT, 16, 3,trn,20,8,+12,1.79,Won
Chiefs,ORDER, 10, 16,nuke,19,18,+1,1.10,Lost
Chiefs,ORDER, 14, 16,cch,23,17,+6,1.25,Lost
Chiefs,ORDER, 3, 16,trn,14,18,-4,0.85,Lost
Chiefs,Conspiracy, 16, 8,nuke,22,10,+12,1.36,Won
Chiefs,Legacy, 16, 4,nuke,9,9,0,0.96,Won
Chiefs,seadoggs, 16, 13,cch,32,15,+17,1.72,Won
Chiefs,AVANT, 16, 2,ovp,18,5,+13,1.76,Won
Chiefs,AVANT, 16, 11,trn,20,19,+1,1.08,Won
Chiefs,AVANT, 19, 15,trn,27,18,+9,1.24,Won
Chiefs,AVANT, 19, 17,inf,22,20,+2,0.99,Won
Chiefs,Downfall, 16, 8,trn,20,12,+8,1.44,Won
Chiefs,Legacy, 16, 13,cch,21,19,+2,1.11,Won
Chiefs,Legacy, 19, 15,mrg,26,18,+8,1.20,Won
Chiefs,SYF, 5, 16,inf,14,17,-3,0.87,Lost
Chiefs,SYF, 16, 4,nuke,18,10,+8,1.37,Won
Chiefs,ORDER, 17, 19,trn,22,27,-5,0.92,Lost
Chiefs,Rise and Grind, 16, 6,mrg,18,13,+5,1.31,Won
Chiefs,seadoggs, 2, 16,inf,3,17,-14,0.27,Lost
Chiefs,Grayhound, 4, 16,mrg,11,17,-6,0.64,Lost
Chiefs,Grayhound, 11, 16,ovp,11,19,-8,0.70,Lost
Chiefs,Grayhound, 16, 14,nuke,11,19,-8,0.71,Lost
Chiefs,ORDER, 16, 11,mrg,17,17,0,1.07,Won
Chiefs,ORDER, 14, 16,nuke,14,22,-8,0.79,Won
Chiefs,ORDER, 16, 14,trn,14,21,-7,0.75,Won
Chiefs,Grayhound, 4, 16,ovp,15,19,-4,0.76,Lost
Chiefs,Grayhound, 13, 16,nuke,20,21,-1,1.01,Lost
Chiefs,Tainted Minds, 16, 14,cch,30,16,+14,1.53,Won
Chiefs,Tainted Minds, 22, 19,nuke,31,29,+2,1.09,Won
Chiefs,Tainted Minds, 12, 16,ovp,16,21,-5,0.72,Won
Chiefs,Taboo, 16, 6,mrg,15,14,+1,1.24,Won
Chiefs,Taboo, 16, 7,inf,20,11,+9,1.52,Won
Chiefs,TRIDENT, 16, 5,mrg,16,7,+9,1.33,Won
Chiefs,AVANT, 16, 9,trn,20,13,+7,1.47,Won
Chiefs,Grayhound, 12, 16,mrg,28,19,+9,1.36,Lost
Chiefs,Grayhound, 5, 16,ovp,11,19,-8,0.62,Lost
Chiefs,Taboo, 16, 1,mrg,16,4,+12,1.77,Won
Chiefs,Taboo, 16, 3,inf,20,10,+10,1.93,Won
Chiefs,Taboo, 16, 6,mrg,17,16,+1,1.25,Won
Chiefs,Taboo, 16, 11,inf,14,17,-3,0.90,Won
Chiefs,Grayhound, 13, 16,cch,18,24,-6,0.74,Lost
Chiefs,Grayhound, 5, 16,ovp,8,18,-10,0.59,Lost
Chiefs,ORDER, 16, 3,nuke,18,9,+9,1.53,Won
Chiefs,ORDER, 7, 16,cch,9,20,-11,0.46,Won
Chiefs,ORDER, 16, 13,mrg,20,18,+2,1.17,Won
Chiefs,Ground Zero, 16, 12,trn,27,14,+13,1.38,Won
Chiefs,Corvidae, 16, 6,nuke,11,14,-3,0.93,Won
